Customer ID,Date,Customer Type,Product Rev,Shipping Rev,Total Rev,Items,Product Disc.,Saving Type,Product Cost,Shipping Cost,CAC
530,12/4/2022,Returning,$144.12,$0.00,$144.12,2,13.33%,Bundle,$33.26,$9.99,$0.00
574,12/4/2022,Returning,$115.69,$0.00,$115.69,3,26.67%,Bundle,$31.55,$9.99,$0.00
1529,12/4/2022,Returning,$127.45,$0.00,$127.45,3,6.67%,Bundle,$27.31,$9.99,$0.00
2704,12/4/2022,Returning,$120.59,$0.00,$120.59,3,13.33%,Bundle,$27.83,$9.99,$0.00
3839,12/4/2022,Returning,$125.49,$0.00,$125.49,2,20.00%,Coupon,$31.37,$9.99,$0.00
2266,12/5/2022,New,$128.43,$0.00,$128.43,3,0.00%,None,$25.69,$9.99,$75.00
2417,12/5/2022,New,$133.33,$0.00,$133.33,2,0.00%,None,$26.67,$9.99,$75.00
2435,12/5/2022,New,$90.20,$9.99,$100.19,1,15.00%,Coupon,$21.22,$9.99,$75.00
3959,12/5/2022,New,$143.14,$0.00,$143.14,1,20.00%,Coupon,$35.79,$9.99,$75.00
4390,12/5/2022,New,$150.98,$0.00,$150.98,3,15.00%,Coupon,$35.52,$9.99,$75.00
4464,12/5/2022,New,$154.90,$0.00,$154.90,1,15.00%,Coupon,$36.45,$9.99,$75.00
127,12/5/2022,Returning,$64.71,$9.99,$74.70,1,0.00%,None,$12.94,$9.99,$0.00
593,12/5/2022,Returning,$163.73,$0.00,$163.73,3,33.33%,Bundle,$49.12,$9.99,$0.00
3211,12/5/2022,Returning,$130.39,$0.00,$130.39,3,6.67%,Bundle,$27.94,$9.99,$0.00
1851,12/6/2022,New,$172.55,$0.00,$172.55,3,20.00%,Coupon,$43.14,$9.99,$81.00
2449,12/6/2022,New,$134.31,$0.00,$134.31,2,15.00%,Coupon,$31.60,$9.99,$81.00
3088,12/6/2022,New,$129.41,$0.00,$129.41,1,0.00%,None,$25.88,$9.99,$81.00
3866,12/6/2022,New,$75.49,$9.99,$85.48,2,15.00%,Coupon,$17.76,$9.99,$81.00
4846,12/6/2022,New,$116.67,$0.00,$116.67,2,0.00%,None,$23.33,$9.99,$81.00
316,12/6/2022,Returning,$72.55,$9.99,$82.54,2,6.67%,Bundle,$15.55,$9.99,$0.00
317,12/6/2022,Returning,$86.27,$9.99,$96.26,1,0.00%,None,$17.25,$9.99,$0.00
1642,12/6/2022,Returning,$106.86,$0.00,$106.86,3,0.00%,None,$21.37,$9.99,$0.00
1908,12/6/2022,Returning,$145.10,$0.00,$145.10,1,0.00%,None,$29.02,$9.99,$0.00
1987,12/6/2022,Returning,$106.86,$0.00,$106.86,1,0.00%,None,$21.37,$9.99,$0.00
2015,12/6/2022,Returning,$109.80,$0.00,$109.80,3,26.67%,Bundle,$29.95,$9.99,$0.00
2782,12/6/2022,Returning,$52.94,$9.99,$62.93,1,0.00%,None,$10.59,$9.99,$0.00
688,12/7/2022,New,$143.14,$0.00,$143.14,2,20.00%,Coupon,$35.79,$9.99,$81.00
1462,12/7/2022,New,$105.88,$0.00,$105.88,2,0.00%,None,$21.18,$9.99,$81.00
1766,12/7/2022,New,$146.08,$0.00,$146.08,2,20.00%,Coupon,$36.52,$9.99,$81.00
2563,12/7/2022,New,$136.27,$0.00,$136.27,2,0.00%,None,$27.25,$9.99,$81.00
2762,12/7/2022,New,$180.39,$0.00,$180.39,3,0.00%,None,$36.08,$9.99,$81.00
2921,12/7/2022,New,$74.51,$9.99,$84.50,2,0.00%,None,$14.90,$9.99,$81.00
3190,12/7/2022,New,$80.39,$9.99,$90.38,1,0.00%,None,$16.08,$9.99,$81.00
3238,12/7/2022,New,$142.16,$0.00,$142.16,1,20.00%,Coupon,$35.54,$9.99,$81.00
3319,12/7/2022,New,$139.22,$0.00,$139.22,1,15.00%,Coupon,$32.76,$9.99,$81.00
3609,12/7/2022,New,$137.25,$0.00,$137.25,2,20.00%,Coupon,$34.31,$9.99,$81.00
3626,12/7/2022,New,$183.33,$0.00,$183.33,1,20.00%,Coupon,$45.83,$9.99,$81.00
4106,12/7/2022,New,$83.33,$9.99,$93.32,3,15.00%,Coupon,$19.61,$9.99,$81.00
362,12/7/2022,Returning,$117.65,$0.00,$117.65,1,0.00%,None,$23.53,$9.99,$0.00
1190,12/7/2022,Returning,$172.55,$0.00,$172.55,1,0.00%,None,$34.51,$9.99,$0.00
1287,12/7/2022,Returning,$55.88,$9.99,$65.87,1,0.00%,None,$11.18,$9.99,$0.00
1577,12/7/2022,Returning,$85.29,$9.99,$95.28,1,0.00%,None,$17.06,$9.99,$0.00
2019,12/7/2022,Returning,$62.75,$9.99,$72.74,2,0.00%,None,$12.55,$9.99,$0.00
2558,12/7/2022,Returning,$180.39,$0.00,$180.39,2,33.33%,Bundle,$54.12,$9.99,$0.00
2263,12/8/2022,New,$83.33,$9.99,$93.32,2,15.00%,Coupon,$19.61,$9.99,$86.00
2962,12/8/2022,New,$180.39,$0.00,$180.39,3,0.00%,None,$36.08,$9.99,$86.00
3014,12/8/2022,New,$136.27,$0.00,$136.27,1,20.00%,Coupon,$34.07,$9.99,$86.00
3179,12/8/2022,New,$62.75,$9.99,$72.74,2,15.00%,Coupon,$14.76,$9.99,$86.00
3383,12/8/2022,New,$163.73,$0.00,$163.73,3,15.00%,Coupon,$38.52,$9.99,$86.00
3406,12/8/2022,New,$85.29,$9.99,$95.28,1,0.00%,None,$17.06,$9.99,$86.00
3573,12/8/2022,New,$86.27,$9.99,$96.26,3,0.00%,None,$17.25,$9.99,$86.00
3980,12/8/2022,New,$132.35,$0.00,$132.35,1,0.00%,None,$26.47,$9.99,$86.00
772,12/8/2022,Returning,$120.59,$0.00,$120.59,1,0.00%,None,$24.12,$9.99,$0.00
999,12/8/2022,Returning,$142.16,$0.00,$142.16,2,26.67%,Bundle,$38.77,$9.99,$0.00
1813,12/8/2022,Returning,$154.90,$0.00,$154.90,3,6.67%,Bundle,$33.19,$9.99,$0.00
2833,12/8/2022,Returning,$61.76,$9.99,$71.75,2,0.00%,None,$12.35,$9.99,$0.00
1195,12/9/2022,New,$56.86,$9.99,$66.85,1,0.00%,None,$11.37,$9.99,$76.00
2478,12/9/2022,New,$152.94,$0.00,$152.94,2,0.00%,None,$30.59,$9.99,$76.00
3324,12/9/2022,New,$136.27,$0.00,$136.27,1,0.00%,None,$27.25,$9.99,$76.00
3436,12/9/2022,New,$163.73,$0.00,$163.73,2,0.00%,None,$32.75,$9.99,$76.00
3885,12/9/2022,New,$75.49,$9.99,$85.48,2,20.00%,Coupon,$18.87,$9.99,$76.00
4184,12/9/2022,New,$105.88,$0.00,$105.88,3,20.00%,Coupon,$26.47,$9.99,$76.00
4195,12/9/2022,New,$70.59,$9.99,$80.58,3,20.00%,Coupon,$17.65,$9.99,$76.00
4739,12/9/2022,New,$80.39,$9.99,$90.38,3,0.00%,None,$16.08,$9.99,$76.00
477,12/9/2022,Returning,$91.18,$9.99,$101.17,3,0.00%,None,$18.24,$9.99,$0.00
1107,12/9/2022,Returning,$50.98,$9.99,$60.97,1,0.00%,None,$10.20,$9.99,$0.00
1554,12/9/2022,Returning,$148.04,$0.00,$148.04,2,20.00%,Coupon,$37.01,$9.99,$0.00
1781,12/9/2022,Returning,$115.69,$0.00,$115.69,2,20.00%,Coupon,$28.92,$9.99,$0.00
1782,12/9/2022,Returning,$111.76,$0.00,$111.76,2,26.67%,Bundle,$30.48,$9.99,$0.00
1904,12/9/2022,Returning,$137.25,$0.00,$137.25,3,20.00%,Coupon,$34.31,$9.99,$0.00
3678,12/9/2022,Returning,$171.57,$0.00,$171.57,1,0.00%,None,$34.31,$9.99,$0.00
3847,12/9/2022,Returning,$73.53,$9.99,$83.52,2,33.33%,Bundle,$22.06,$9.99,$0.00
2220,12/10/2022,New,$129.41,$0.00,$129.41,2,0.00%,None,$25.88,$9.99,$119.00
2648,12/10/2022,New,$101.96,$0.00,$101.96,1,0.00%,None,$20.39,$9.99,$119.00
3068,12/10/2022,New,$139.22,$0.00,$139.22,2,15.00%,Coupon,$32.76,$9.99,$119.00
3338,12/10/2022,New,$108.82,$0.00,$108.82,2,15.00%,Coupon,$25.60,$9.99,$119.00
559,12/10/2022,Returning,$120.59,$0.00,$120.59,3,6.67%,Bundle,$25.84,$9.99,$0.00
674,12/10/2022,Returning,$104.90,$0.00,$104.90,1,0.00%,None,$20.98,$9.99,$0.00
1352,12/10/2022,Returning,$127.45,$0.00,$127.45,2,13.33%,Bundle,$29.41,$9.99,$0.00
1520,12/10/2022,Returning,$97.06,$9.99,$107.05,2,13.33%,Bundle,$22.40,$9.99,$0.00
3390,12/11/2022,New,$117.65,$0.00,$117.65,3,20.00%,Coupon,$29.41,$9.99,$112.00
3409,12/11/2022,New,$147.06,$0.00,$147.06,2,20.00%,Coupon,$36.77,$9.99,$112.00
3800,12/11/2022,New,$73.53,$9.99,$83.52,1,20.00%,Coupon,$18.38,$9.99,$112.00
4412,12/11/2022,New,$181.37,$0.00,$181.37,3,20.00%,Coupon,$45.34,$9.99,$112.00
4614,12/11/2022,New,$96.08,$9.99,$106.07,2,15.00%,Coupon,$22.61,$9.99,$112.00
112,12/11/2022,Returning,$150.98,$0.00,$150.98,3,0.00%,None,$30.20,$9.99,$0.00
167,12/11/2022,Returning,$121.57,$0.00,$121.57,1,0.00%,None,$24.31,$9.99,$0.00
352,12/11/2022,Returning,$94.12,$9.99,$104.11,1,0.00%,None,$18.82,$9.99,$0.00
367,12/11/2022,Returning,$129.41,$0.00,$129.41,3,13.33%,Bundle,$29.86,$9.99,$0.00
1089,12/11/2022,Returning,$142.16,$0.00,$142.16,2,0.00%,None,$28.43,$9.99,$0.00
1455,12/11/2022,Returning,$57.84,$9.99,$67.83,1,0.00%,None,$11.57,$9.99,$0.00
717,12/12/2022,New,$79.41,$9.99,$89.40,3,15.00%,Coupon,$18.68,$9.99,$78.00
1493,12/12/2022,New,$100.98,$0.00,$100.98,1,15.00%,Coupon,$23.76,$9.99,$78.00
1926,12/12/2022,New,$176.47,$0.00,$176.47,1,15.00%,Coupon,$41.52,$9.99,$78.00
3291,12/12/2022,New,$178.43,$0.00,$178.43,2,0.00%,None,$35.69,$9.99,$78.00
4006,12/12/2022,New,$145.10,$0.00,$145.10,1,0.00%,None,$29.02,$9.99,$78.00
4760,12/12/2022,New,$107.84,$0.00,$107.84,3,0.00%,None,$21.57,$9.99,$78.00
498,12/12/2022,Returning,$115.69,$0.00,$115.69,2,33.33%,Bundle,$34.71,$9.99,$0.00
765,12/12/2022,Returning,$90.20,$9.99,$100.19,1,0.00%,None,$18.04,$9.99,$0.00
3268,12/13/2022,New,$117.65,$0.00,$117.65,3,20.00%,Coupon,$29.41,$9.99,$77.00
4452,12/13/2022,New,$70.59,$9.99,$80.58,1,20.00%,Coupon,$17.65,$9.99,$77.00
637,12/13/2022,Returning,$136.27,$0.00,$136.27,1,0.00%,None,$27.25,$9.99,$0.00
1236,12/13/2022,Returning,$124.51,$0.00,$124.51,2,33.33%,Bundle,$37.35,$9.99,$0.00
1531,12/13/2022,Returning,$143.14,$0.00,$143.14,1,0.00%,None,$28.63,$9.99,$0.00
1609,12/13/2022,Returning,$128.43,$0.00,$128.43,1,0.00%,None,$25.69,$9.99,$0.00
1729,12/13/2022,Returning,$151.96,$0.00,$151.96,2,33.33%,Bundle,$45.59,$9.99,$0.00
1970,12/13/2022,Returning,$80.39,$9.99,$90.38,1,0.00%,None,$16.08,$9.99,$0.00
2408,12/13/2022,Returning,$80.39,$9.99,$90.38,3,0.00%,None,$16.08,$9.99,$0.00
1478,12/14/2022,New,$172.55,$0.00,$172.55,3,15.00%,Coupon,$40.60,$9.99,$105.00
1783,12/14/2022,New,$138.24,$0.00,$138.24,2,15.00%,Coupon,$32.53,$9.99,$105.00
1809,12/14/2022,New,$100.00,$0.00,$100.00,1,0.00%,None,$20.00,$9.99,$105.00
1997,12/14/2022,New,$146.08,$0.00,$146.08,3,15.00%,Coupon,$34.37,$9.99,$105.00
2130,12/14/2022,New,$181.37,$0.00,$181.37,3,20.00%,Coupon,$45.34,$9.99,$105.00
4139,12/14/2022,New,$95.10,$9.99,$105.09,2,20.00%,Coupon,$23.78,$9.99,$105.00
4324,12/14/2022,New,$168.63,$0.00,$168.63,1,0.00%,None,$33.73,$9.99,$105.00
4367,12/14/2022,New,$105.88,$0.00,$105.88,3,15.00%,Coupon,$24.91,$9.99,$105.00
177,12/14/2022,Returning,$142.16,$0.00,$142.16,3,33.33%,Bundle,$42.65,$9.99,$0.00
2427,12/15/2022,New,$52.94,$9.99,$62.93,1,20.00%,Coupon,$13.24,$9.99,$92.00
2510,12/15/2022,New,$75.49,$9.99,$85.48,1,15.00%,Coupon,$17.76,$9.99,$92.00
3930,12/15/2022,New,$143.14,$0.00,$143.14,1,0.00%,None,$28.63,$9.99,$92.00
4211,12/15/2022,New,$70.59,$9.99,$80.58,2,15.00%,Coupon,$16.61,$9.99,$92.00
4817,12/15/2022,New,$83.33,$9.99,$93.32,3,20.00%,Coupon,$20.83,$9.99,$92.00
2863,12/15/2022,Returning,$175.49,$0.00,$175.49,2,13.33%,Bundle,$40.50,$9.99,$0.00
3236,12/16/2022,New,$91.18,$9.99,$101.17,1,15.00%,Coupon,$21.45,$9.99,$100.00
4894,12/16/2022,New,$61.76,$9.99,$71.75,1,20.00%,Coupon,$15.44,$9.99,$100.00
5000,12/16/2022,New,$112.75,$0.00,$112.75,3,20.00%,Coupon,$28.19,$9.99,$100.00
39,12/16/2022,Returning,$170.59,$0.00,$170.59,1,0.00%,None,$34.12,$9.99,$0.00
2806,12/16/2022,Returning,$160.78,$0.00,$160.78,2,33.33%,Bundle,$48.23,$9.99,$0.00
2836,12/16/2022,Returning,$182.35,$0.00,$182.35,3,33.33%,Bundle,$54.71,$9.99,$0.00
578,12/17/2022,New,$71.57,$9.99,$81.56,3,20.00%,Coupon,$17.89,$9.99,$114.00
782,12/17/2022,New,$117.65,$0.00,$117.65,2,15.00%,Coupon,$27.68,$9.99,$114.00
3065,12/17/2022,New,$89.22,$9.99,$99.21,1,15.00%,Coupon,$20.99,$9.99,$114.00
752,12/17/2022,Returning,$127.45,$0.00,$127.45,2,13.33%,Bundle,$29.41,$9.99,$0.00
1434,12/17/2022,Returning,$138.24,$0.00,$138.24,3,13.33%,Bundle,$31.90,$9.99,$0.00
4056,12/17/2022,Returning,$71.57,$9.99,$81.56,1,0.00%,None,$14.31,$9.99,$0.00
1181,12/18/2022,New,$165.69,$0.00,$165.69,1,0.00%,None,$33.14,$9.99,$120.00
1327,12/18/2022,New,$65.69,$9.99,$75.68,1,20.00%,Coupon,$16.42,$9.99,$120.00
3972,12/18/2022,New,$157.84,$0.00,$157.84,2,15.00%,Coupon,$37.14,$9.99,$120.00
4103,12/18/2022,New,$118.63,$0.00,$118.63,1,20.00%,Coupon,$29.66,$9.99,$120.00
4127,12/18/2022,New,$84.31,$9.99,$94.30,1,15.00%,Coupon,$19.84,$9.99,$120.00
299,12/18/2022,Returning,$85.29,$9.99,$95.28,3,0.00%,None,$17.06,$9.99,$0.00
874,12/18/2022,Returning,$182.35,$0.00,$182.35,3,6.67%,Bundle,$39.08,$9.99,$0.00
1912,12/18/2022,Returning,$162.75,$0.00,$162.75,3,13.33%,Bundle,$37.56,$9.99,$0.00
1983,12/18/2022,Returning,$76.47,$9.99,$86.46,2,33.33%,Bundle,$22.94,$9.99,$0.00
2924,12/18/2022,Returning,$66.67,$9.99,$76.66,2,26.67%,Bundle,$18.18,$9.99,$0.00
3269,12/18/2022,Returning,$112.75,$0.00,$112.75,2,20.00%,Coupon,$28.19,$9.99,$0.00
3534,12/19/2022,New,$102.94,$0.00,$102.94,1,0.00%,None,$20.59,$9.99,$94.00
4402,12/19/2022,New,$124.51,$0.00,$124.51,3,15.00%,Coupon,$29.30,$9.99,$94.00
72,12/19/2022,Returning,$178.43,$0.00,$178.43,1,0.00%,None,$35.69,$9.99,$0.00
184,12/19/2022,Returning,$53.92,$9.99,$63.91,1,0.00%,None,$10.78,$9.99,$0.00
518,12/19/2022,Returning,$143.14,$0.00,$143.14,2,33.33%,Bundle,$42.94,$9.99,$0.00
553,12/19/2022,Returning,$137.25,$0.00,$137.25,2,20.00%,Coupon,$34.31,$9.99,$0.00
1102,12/19/2022,Returning,$156.86,$0.00,$156.86,2,33.33%,Bundle,$47.06,$9.99,$0.00
1654,12/19/2022,Returning,$180.39,$0.00,$180.39,1,0.00%,None,$36.08,$9.99,$0.00
1793,12/19/2022,Returning,$100.98,$0.00,$100.98,3,20.00%,Coupon,$25.25,$9.99,$0.00
2936,12/19/2022,Returning,$61.76,$9.99,$71.75,2,33.33%,Bundle,$18.53,$9.99,$0.00
3626,12/19/2022,Returning,$72.55,$9.99,$82.54,3,33.33%,Bundle,$21.77,$9.99,$0.00
1430,12/20/2022,New,$97.06,$9.99,$107.05,2,20.00%,Coupon,$24.27,$9.99,$113.00
2909,12/20/2022,New,$146.08,$0.00,$146.08,2,0.00%,None,$29.22,$9.99,$113.00
3988,12/20/2022,New,$167.65,$0.00,$167.65,1,0.00%,None,$33.53,$9.99,$113.00
4315,12/20/2022,New,$92.16,$9.99,$102.15,1,0.00%,None,$18.43,$9.99,$113.00
4810,12/20/2022,New,$60.78,$9.99,$70.77,3,20.00%,Coupon,$15.20,$9.99,$113.00
327,12/20/2022,Returning,$130.39,$0.00,$130.39,3,33.33%,Bundle,$39.12,$9.99,$0.00
1097,12/20/2022,Returning,$89.22,$9.99,$99.21,1,0.00%,None,$17.84,$9.99,$0.00
1927,12/20/2022,Returning,$75.49,$9.99,$85.48,1,0.00%,None,$15.10,$9.99,$0.00
2079,12/20/2022,Returning,$147.06,$0.00,$147.06,1,0.00%,None,$29.41,$9.99,$0.00
2215,12/20/2022,Returning,$145.10,$0.00,$145.10,2,33.33%,Bundle,$43.53,$9.99,$0.00
2746,12/20/2022,Returning,$157.84,$0.00,$157.84,1,0.00%,None,$31.57,$9.99,$0.00
3051,12/20/2022,Returning,$141.18,$0.00,$141.18,2,20.00%,Coupon,$35.30,$9.99,$0.00
157,12/21/2022,New,$140.20,$0.00,$140.20,2,0.00%,None,$28.04,$9.99,$112.00
525,12/21/2022,New,$121.57,$0.00,$121.57,3,15.00%,Coupon,$28.60,$9.99,$112.00
1063,12/21/2022,New,$150.00,$0.00,$150.00,2,20.00%,Coupon,$37.50,$9.99,$112.00
1519,12/21/2022,New,$166.67,$0.00,$166.67,1,20.00%,Coupon,$41.67,$9.99,$112.00
1523,12/21/2022,New,$132.35,$0.00,$132.35,2,15.00%,Coupon,$31.14,$9.99,$112.00
1843,12/21/2022,New,$89.22,$9.99,$99.21,1,20.00%,Coupon,$22.31,$9.99,$112.00
1973,12/21/2022,New,$125.49,$0.00,$125.49,2,0.00%,None,$25.10,$9.99,$112.00
2995,12/21/2022,New,$86.27,$9.99,$96.26,1,0.00%,None,$17.25,$9.99,$112.00
3120,12/21/2022,New,$86.27,$9.99,$96.26,3,15.00%,Coupon,$20.30,$9.99,$112.00
3206,12/21/2022,New,$144.12,$0.00,$144.12,3,0.00%,None,$28.82,$9.99,$112.00
3336,12/21/2022,New,$97.06,$9.99,$107.05,1,20.00%,Coupon,$24.27,$9.99,$112.00
3364,12/21/2022,New,$141.18,$0.00,$141.18,1,20.00%,Coupon,$35.30,$9.99,$112.00
3478,12/21/2022,New,$182.35,$0.00,$182.35,1,20.00%,Coupon,$45.59,$9.99,$112.00
3625,12/21/2022,New,$172.55,$0.00,$172.55,3,15.00%,Coupon,$40.60,$9.99,$112.00
4098,12/21/2022,New,$111.76,$0.00,$111.76,2,20.00%,Coupon,$27.94,$9.99,$112.00
4233,12/21/2022,New,$136.27,$0.00,$136.27,3,0.00%,None,$27.25,$9.99,$112.00
4416,12/21/2022,New,$172.55,$0.00,$172.55,3,0.00%,None,$34.51,$9.99,$112.00
4421,12/21/2022,New,$133.33,$0.00,$133.33,3,0.00%,None,$26.67,$9.99,$112.00
4438,12/21/2022,New,$102.94,$0.00,$102.94,3,0.00%,None,$20.59,$9.99,$112.00
4497,12/21/2022,New,$85.29,$9.99,$95.28,3,20.00%,Coupon,$21.32,$9.99,$112.00
4504,12/21/2022,New,$133.33,$0.00,$133.33,3,15.00%,Coupon,$31.37,$9.99,$112.00
4646,12/21/2022,New,$159.80,$0.00,$159.80,3,15.00%,Coupon,$37.60,$9.99,$112.00
4809,12/21/2022,New,$77.45,$9.99,$87.44,3,15.00%,Coupon,$18.22,$9.99,$112.00
4992,12/21/2022,New,$166.67,$0.00,$166.67,1,0.00%,None,$33.33,$9.99,$112.00
57,12/21/2022,Returning,$80.39,$9.99,$90.38,3,13.33%,Bundle,$18.55,$9.99,$0.00
79,12/21/2022,Returning,$74.51,$9.99,$84.50,3,13.33%,Bundle,$17.19,$9.99,$0.00
196,12/21/2022,Returning,$182.35,$0.00,$182.35,2,33.33%,Bundle,$54.71,$9.99,$0.00
203,12/21/2022,Returning,$171.57,$0.00,$171.57,2,6.67%,Bundle,$36.77,$9.99,$0.00
389,12/21/2022,Returning,$96.08,$9.99,$106.07,2,0.00%,None,$19.22,$9.99,$0.00
601,12/21/2022,Returning,$167.65,$0.00,$167.65,2,0.00%,None,$33.53,$9.99,$0.00
701,12/21/2022,Returning,$103.92,$0.00,$103.92,1,0.00%,None,$20.78,$9.99,$0.00
982,12/21/2022,Returning,$120.59,$0.00,$120.59,3,33.33%,Bundle,$36.18,$9.99,$0.00
1154,12/21/2022,Returning,$94.12,$9.99,$104.11,2,0.00%,None,$18.82,$9.99,$0.00
1562,12/21/2022,Returning,$139.22,$0.00,$139.22,1,0.00%,None,$27.84,$9.99,$0.00
1960,12/21/2022,Returning,$95.10,$9.99,$105.09,1,0.00%,None,$19.02,$9.99,$0.00
2593,12/21/2022,Returning,$172.55,$0.00,$172.55,1,0.00%,None,$34.51,$9.99,$0.00
2990,12/21/2022,Returning,$79.41,$9.99,$89.40,1,0.00%,None,$15.88,$9.99,$0.00
3678,12/21/2022,Returning,$141.18,$0.00,$141.18,1,0.00%,None,$28.24,$9.99,$0.00
4136,12/21/2022,Returning,$65.69,$9.99,$75.68,2,33.33%,Bundle,$19.71,$9.99,$0.00
4827,12/21/2022,Returning,$113.73,$0.00,$113.73,1,0.00%,None,$22.75,$9.99,$0.00
1058,12/22/2022,New,$87.25,$9.99,$97.24,1,15.00%,Coupon,$20.53,$9.99,$100.00
1466,12/22/2022,New,$86.27,$9.99,$96.26,2,0.00%,None,$17.25,$9.99,$100.00
1566,12/22/2022,New,$107.84,$0.00,$107.84,1,20.00%,Coupon,$26.96,$9.99,$100.00
2031,12/22/2022,New,$61.76,$9.99,$71.75,2,15.00%,Coupon,$14.53,$9.99,$100.00
2639,12/22/2022,New,$52.94,$9.99,$62.93,1,0.00%,None,$10.59,$9.99,$100.00
2754,12/22/2022,New,$117.65,$0.00,$117.65,2,15.00%,Coupon,$27.68,$9.99,$100.00
2876,12/22/2022,New,$120.59,$0.00,$120.59,2,20.00%,Coupon,$30.15,$9.99,$100.00
3002,12/22/2022,New,$150.00,$0.00,$150.00,1,20.00%,Coupon,$37.50,$9.99,$100.00
3146,12/22/2022,New,$165.69,$0.00,$165.69,2,0.00%,None,$33.14,$9.99,$100.00
3151,12/22/2022,New,$106.86,$0.00,$106.86,3,0.00%,None,$21.37,$9.99,$100.00
4125,12/22/2022,New,$158.82,$0.00,$158.82,3,0.00%,None,$31.76,$9.99,$100.00
4130,12/22/2022,New,$160.78,$0.00,$160.78,2,20.00%,Coupon,$40.20,$9.99,$100.00
4432,12/22/2022,New,$177.45,$0.00,$177.45,1,20.00%,Coupon,$44.36,$9.99,$100.00
4692,12/22/2022,New,$93.14,$9.99,$103.13,1,0.00%,None,$18.63,$9.99,$100.00
4771,12/22/2022,New,$93.14,$9.99,$103.13,1,20.00%,Coupon,$23.29,$9.99,$100.00
4993,12/22/2022,New,$104.90,$0.00,$104.90,1,15.00%,Coupon,$24.68,$9.99,$100.00
49,12/22/2022,Returning,$105.88,$0.00,$105.88,3,20.00%,Coupon,$26.47,$9.99,$0.00
104,12/22/2022,Returning,$172.55,$0.00,$172.55,1,0.00%,None,$34.51,$9.99,$0.00
285,12/22/2022,Returning,$91.18,$9.99,$101.17,3,20.00%,Coupon,$22.80,$9.99,$0.00
347,12/22/2022,Returning,$114.71,$0.00,$114.71,2,26.67%,Bundle,$31.28,$9.99,$0.00
397,12/22/2022,Returning,$57.84,$9.99,$67.83,1,0.00%,None,$11.57,$9.99,$0.00
566,12/22/2022,Returning,$165.69,$0.00,$165.69,3,33.33%,Bundle,$49.71,$9.99,$0.00
699,12/22/2022,Returning,$126.47,$0.00,$126.47,2,6.67%,Bundle,$27.10,$9.99,$0.00
1058,12/22/2022,Returning,$163.73,$0.00,$163.73,3,13.33%,Bundle,$37.78,$9.99,$0.00
1507,12/22/2022,Returning,$133.33,$0.00,$133.33,3,20.00%,Coupon,$33.33,$9.99,$0.00
1925,12/22/2022,Returning,$167.65,$0.00,$167.65,1,0.00%,None,$33.53,$9.99,$0.00
1929,12/22/2022,Returning,$107.84,$0.00,$107.84,2,33.33%,Bundle,$32.35,$9.99,$0.00
2482,12/22/2022,Returning,$144.12,$0.00,$144.12,3,20.00%,Coupon,$36.03,$9.99,$0.00
2696,12/22/2022,Returning,$183.33,$0.00,$183.33,3,26.67%,Bundle,$50.00,$9.99,$0.00
2940,12/22/2022,Returning,$136.27,$0.00,$136.27,2,13.33%,Bundle,$31.45,$9.99,$0.00
3284,12/22/2022,Returning,$88.24,$9.99,$98.23,2,0.00%,None,$17.65,$9.99,$0.00
3614,12/22/2022,Returning,$60.78,$9.99,$70.77,2,0.00%,None,$12.16,$9.99,$0.00
3711,12/22/2022,Returning,$64.71,$9.99,$74.70,2,33.33%,Bundle,$19.41,$9.99,$0.00
3834,12/22/2022,Returning,$137.25,$0.00,$137.25,1,0.00%,None,$27.45,$9.99,$0.00
496,12/23/2022,New,$109.80,$0.00,$109.80,3,20.00%,Coupon,$27.45,$9.99,$70.00
909,12/23/2022,New,$127.45,$0.00,$127.45,3,0.00%,None,$25.49,$9.99,$70.00
1199,12/23/2022,New,$86.27,$9.99,$96.26,3,0.00%,None,$17.25,$9.99,$70.00
1682,12/23/2022,New,$123.53,$0.00,$123.53,1,15.00%,Coupon,$29.07,$9.99,$70.00
2016,12/23/2022,New,$57.84,$9.99,$67.83,1,0.00%,None,$11.57,$9.99,$70.00
2880,12/23/2022,New,$150.98,$0.00,$150.98,2,20.00%,Coupon,$37.75,$9.99,$70.00
3044,12/23/2022,New,$145.10,$0.00,$145.10,1,15.00%,Coupon,$34.14,$9.99,$70.00
3071,12/23/2022,New,$111.76,$0.00,$111.76,2,20.00%,Coupon,$27.94,$9.99,$70.00
3092,12/23/2022,New,$136.27,$0.00,$136.27,2,0.00%,None,$27.25,$9.99,$70.00
3176,12/23/2022,New,$66.67,$9.99,$76.66,3,15.00%,Coupon,$15.69,$9.99,$70.00
3699,12/23/2022,New,$82.35,$9.99,$92.34,2,20.00%,Coupon,$20.59,$9.99,$70.00
3797,12/23/2022,New,$100.00,$0.00,$100.00,2,0.00%,None,$20.00,$9.99,$70.00
3802,12/23/2022,New,$95.10,$9.99,$105.09,2,0.00%,None,$19.02,$9.99,$70.00
3968,12/23/2022,New,$94.12,$9.99,$104.11,3,0.00%,None,$18.82,$9.99,$70.00
4032,12/23/2022,New,$107.84,$0.00,$107.84,3,15.00%,Coupon,$25.37,$9.99,$70.00
4050,12/23/2022,New,$91.18,$9.99,$101.17,1,0.00%,None,$18.24,$9.99,$70.00
4181,12/23/2022,New,$112.75,$0.00,$112.75,1,15.00%,Coupon,$26.53,$9.99,$70.00
